employee_id,age,gender,marital_status,salary,employment_type,region,has_dependents,tenure_years,enrolled,application_date,last_contact_date,last_contact_channel,plan_tier_requested,broker_channel,prior_year_enrolled,legacy_propensity_score,n_employees_region,hist_enrollment_rate_region,avg_salary_region,avg_premium_cost_usd,benefits_broker_rating,hr_outreach_capacity,open_enrollment_window_days,state_mandate_level
19261,29,Female,Married,47574.92,Full-time,Midwest,No,3.1,0,2024-09-07,2024-08-22,Email,Bronze,Third-Party,Yes,0.17,2488,0.617,64921.46,595,4.4,469,18,High
14990,36,Male,Widowed,91479.05,Full-time,South,Yes,0.7,1,2024-04-13,2024-04-05,Unknown,Premium,Direct,New Hire,0.695,2424,0.628,65200.49,481,3.3,324,17,Medium
14929,22,Male,Single,58130.55,Part-time,Northeast,Yes,9.1,0,2024-05-24,2024-04-25,Phone,Silver,Employer-Sponsored,New Hire,0.01,2506,0.612,65008.32,455,3.1,151,38,Low
12800,36,Female,Married,82305.22,Full-time,Northeast,Yes,3.5,1,2024-07-08,2024-07-04,Email,Standard,Employer-Sponsored,New Hire,0.926,2506,0.612,65008.32,455,3.1,151,38,Low
19925,53,Other,Married,51679.56,Full-time,West,Yes,25.2,1,2024-04-22,2024-04-18,Email,Basic,Unknown,New Hire,0.913,2582,0.613,65007.07,574,4.7,437,28,Low
13330,26,Other,Married,60031.44,Contract,Northeast,Yes,1.8,0,2024-09-24,2024-08-26,SMS,Standard,Direct,Yes,0.141,2506,0.612,65008.32,455,3.1,151,38,Low
17972,50,Male,Married,44027.43,Full-time,Midwest,No,1.8,0,2024-06-05,2024-05-28,None,Basic,Employer-Sponsored,No,0.267,2488,0.617,64921.46,595,4.4,469,18,High
15633,64,Female,Married,78215.52,Part-time,Midwest,Yes,6.3,1,2024-07-13,2024-07-08,Email,Standard,Third-Party,Yes,0.789,2488,0.617,64921.46,595,4.4,469,18,High
14464,51,Male,Married,41718.47,Contract,West,Yes,0.5,0,,2024-07-04,SMS,Basic,Employer-Sponsored,New Hire,0.165,2582,0.613,65007.07,574,4.7,437,28,Low
19958,43,Female,Single,71391.32,Full-time,South,Yes,12.2,1,2024-12-17,2024-12-11,Email,Standard,Direct,Yes,0.758,2424,0.628,65200.49,481,3.3,324,17,Medium
12689,48,Male,Married,65180.38,Full-time,Midwest,Yes,5.0,1,,2024-04-18,Email,Silver,Employer-Sponsored,New Hire,0.862,2488,0.617,64921.46,595,4.4,469,18,High
10657,31,Female,Married,79357.44,Full-time,West,Yes,2.5,1,,2024-04-04,Unknown,Silver,Unknown,Yes,0.919,2582,0.613,65007.07,574,4.7,437,28,Low
12475,53,Male,Married,40757.89,Part-time,Northeast,No,0.9,0,2024-11-23,2024-11-10,Phone,Unknown,Direct,New Hire,0.154,2506,0.612,65008.32,455,3.1,151,38,Low
18562,59,Male,Single,84543.29,Part-time,Northeast,Yes,3.2,1,2024-12-13,2024-12-09,Phone,Silver,Direct,Yes,0.765,2506,0.612,65008.32,455,3.1,151,38,Low
13882,25,Male,Married,58395.76,Full-time,West,Yes,4.0,0,2024-09-16,2024-09-02,Phone,Silver,Direct,No,0.228,2582,0.613,65007.07,574,4.7,437,28,Low
18125,63,Male,Single,64215.96,Full-time,West,No,5.3,1,2024-04-18,2024-03-26,Phone,Silver,Employer-Sponsored,Yes,0.966,2582,0.613,65007.07,574,4.7,437,28,Low
15648,51,Male,Single,92935.88,Full-time,Midwest,Yes,3.3,1,2024-08-15,2024-08-05,None,Gold,Third-Party,Yes,0.848,2488,0.617,64921.46,595,4.4,469,18,High
13907,53,Female,Married,68495.3,Full-time,Midwest,No,0.8,1,2024-05-18,2024-05-07,SMS,Silver,Direct,New Hire,0.95,2488,0.617,64921.46,595,4.4,469,18,High
12468,43,Male,Widowed,105403.66,Full-time,West,No,5.1,1,2024-10-29,2024-10-06,Email,Gold,Employer-Sponsored,Yes,0.86,2582,0.613,65007.07,574,4.7,437,28,Low
16814,33,Female,Single,69448.92,Full-time,Northeast,Yes,3.8,1,2024-02-13,2024-01-21,Unknown,Silver,Third-Party,Yes,0.895,2506,0.612,65008.32,455,3.1,151,38,Low
12140,59,Other,Married,27956.69,Full-time,Midwest,No,4.5,0,2024-05-31,2024-05-08,SMS,Bronze,Employer-Sponsored,No,0.157,2488,0.617,64921.46,595,4.4,469,18,High
18355,32,Male,Single,58273.91,Full-time,West,Yes,3.4,1,2024-11-12,2024-10-27,Unknown,Standard,Direct,New Hire,,2582,0.613,65007.07,574,4.7,437,28,Low
16058,58,Male,Single,69788.68,Full-time,West,Yes,20.8,1,2024-01-12,2024-01-05,Email,Standard,Employer-Sponsored,Yes,0.817,2582,0.613,65007.07,574,4.7,437,28,Low
11024,26,Male,Single,46580.16,Part-time,South,Yes,1.2,0,2024-11-19,2024-10-31,None,Bronze,Employer-Sponsored,New Hire,0.212,2424,0.628,65200.49,481,3.3,324,17,Medium
17784,63,Female,Single,54718.05,Full-time,South,Yes,2.0,1,2024-01-29,2024-01-07,Phone,Bronze,Third-Party,Yes,0.824,2424,0.628,65200.49,481,3.3,324,17,Medium
13637,55,Male,Single,52322.79,Full-time,Midwest,Yes,12.5,1,,2024-01-30,Email,Basic,Third-Party,Yes,0.954,2488,0.617,64921.46,595,4.4,469,18,High
19419,46,Female,Married,42330.49,Full-time,West,Yes,16.6,1,2024-05-10,2024-04-13,Unknown,Unknown,Direct,No,,2582,0.613,65007.07,574,4.7,437,28,Low
11902,26,Female,Married,46253.31,Full-time,Midwest,Yes,1.4,0,,2024-09-20,Email,Basic,Direct,Yes,0.01,2488,0.617,64921.46,595,4.4,469,18,High
19273,30,Male,Widowed,57240.72,Full-time,South,Yes,5.1,0,2024-03-16,2024-02-23,Email,Standard,Direct,No,,2424,0.628,65200.49,481,3.3,324,17,Medium
19973,59,Female,Single,51889.95,Contract,South,Yes,0.1,0,2024-06-02,2024-05-14,Email,Bronze,Employer-Sponsored,New Hire,0.136,2424,0.628,65200.49,481,3.3,324,17,Medium
15899,49,Female,Married,90988.83,Full-time,West,No,0.5,1,2024-05-12,2024-04-16,Email,Gold,Employer-Sponsored,New Hire,0.8,2582,0.613,65007.07,574,4.7,437,28,Low
13081,32,Female,Married,69986.38,Full-time,Northeast,Yes,5.4,1,2024-04-07,2024-03-22,Unknown,Standard,Direct,Yes,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
15241,27,Male,Single,68000.93,Part-time,West,Yes,11.3,0,2024-08-12,2024-08-03,Email,Standard,Third-Party,No,0.042,2582,0.613,65007.07,574,4.7,437,28,Low
12406,38,Male,Divorced,43224.48,Full-time,Midwest,No,1.0,0,2024-08-14,2024-07-27,Phone,Bronze,Third-Party,No,0.212,2488,0.617,64921.46,595,4.4,469,18,High
14039,39,Male,Single,55600.77,Full-time,Northeast,Yes,0.1,1,2024-01-06,2023-12-19,Unknown,Silver,Direct,New Hire,0.94,2506,0.612,65008.32,455,3.1,151,38,Low
17819,34,Female,Married,71098.91,Part-time,Midwest,Yes,4.1,1,2024-11-13,2024-10-15,Unknown,Standard,Direct,Yes,0.75,2488,0.617,64921.46,595,4.4,469,18,High
14348,49,Male,Single,64776.89,Full-time,West,Yes,7.1,1,2024-02-08,2024-02-06,Email,Silver,Employer-Sponsored,Yes,0.973,2582,0.613,65007.07,574,4.7,437,28,Low
17779,61,Female,Married,85051.51,Full-time,West,No,0.1,1,2024-08-15,2024-07-29,Email,Gold,Third-Party,New Hire,0.857,2582,0.613,65007.07,574,4.7,437,28,Low
18691,34,Female,Single,76293.7,Full-time,West,Yes,1.4,1,2024-10-13,2024-09-26,Unknown,Standard,Employer-Sponsored,Yes,0.97,2582,0.613,65007.07,574,4.7,437,28,Low
18855,52,Female,Single,53855.22,Full-time,Northeast,No,0.2,0,2024-02-01,2024-01-24,Email,Unknown,Direct,New Hire,0.252,2506,0.612,65008.32,455,3.1,151,38,Low
19912,45,Female,Married,19562.61,Part-time,South,Yes,3.3,0,2024-05-03,2024-04-19,Phone,Basic,Third-Party,No,0.213,2424,0.628,65200.49,481,3.3,324,17,Medium
16464,62,Male,Single,93204.76,Part-time,West,No,0.6,0,2024-01-19,2024-01-01,SMS,Gold,Third-Party,New Hire,0.042,2582,0.613,65007.07,574,4.7,437,28,Low
16794,55,Female,Single,48995.76,Full-time,Northeast,Yes,2.8,1,2024-07-14,2024-07-12,Email,Basic,Third-Party,No,0.934,2506,0.612,65008.32,455,3.1,151,38,Low
17267,38,Female,Single,61261.95,Full-time,South,Yes,1.5,1,2024-12-30,2024-12-09,Phone,Standard,Third-Party,New Hire,0.8,2424,0.628,65200.49,481,3.3,324,17,Medium
14971,52,Male,Single,42358.83,Full-time,West,Yes,0.0,1,2024-08-19,2024-08-09,Email,Unknown,Direct,New Hire,0.903,2582,0.613,65007.07,574,4.7,437,28,Low
15099,41,Male,Married,68041.73,Contract,Northeast,No,4.0,0,2024-10-25,2024-10-17,Phone,Standard,Third-Party,No,0.086,2506,0.612,65008.32,455,3.1,151,38,Low
15618,58,Male,Married,75224.93,Full-time,West,Yes,9.8,1,2024-01-01,2023-12-24,Phone,Silver,Employer-Sponsored,Yes,0.954,2582,0.613,65007.07,574,4.7,437,28,Low
11699,54,Male,Married,51762.78,Full-time,Midwest,Yes,7.5,1,2024-09-13,2024-09-09,Email,Basic,Direct,Yes,0.954,2488,0.617,64921.46,595,4.4,469,18,High
18756,57,Male,Married,67439.75,Part-time,South,Yes,7.2,1,2024-11-01,2024-10-16,SMS,Silver,Employer-Sponsored,No,0.842,2424,0.628,65200.49,481,3.3,324,17,Medium
13693,43,Male,Single,55429.28,Full-time,Northeast,No,4.7,0,2024-12-18,2024-11-22,Email,Standard,Direct,New Hire,0.01,2506,0.612,65008.32,455,3.1,151,38,Low
16232,58,Female,Single,60220.8,Full-time,Northeast,Yes,3.3,1,2024-01-07,2023-12-15,SMS,Silver,Employer-Sponsored,New Hire,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
10057,27,Male,Single,49511.76,Part-time,West,Yes,11.4,0,2024-11-17,2024-10-28,Unknown,Unknown,Direct,No,,2582,0.613,65007.07,574,4.7,437,28,Low
17805,26,Other,Married,72931.98,Full-time,Midwest,No,6.5,0,2024-01-09,2023-12-29,Phone,Standard,Third-Party,No,0.063,2488,0.617,64921.46,595,4.4,469,18,High
18921,37,Female,Single,61053.49,Part-time,West,No,4.8,0,2024-01-19,2023-12-22,SMS,Standard,Direct,Yes,0.164,2582,0.613,65007.07,574,4.7,437,28,Low
11290,38,Male,Divorced,46125.55,Part-time,South,No,0.1,0,2024-08-07,2024-08-01,Phone,Basic,Third-Party,New Hire,0.199,2424,0.628,65200.49,481,3.3,324,17,Medium
15621,34,Other,Single,46339.83,Full-time,Northeast,No,9.1,0,2024-08-29,2024-08-15,Email,Basic,Direct,Yes,,2506,0.612,65008.32,455,3.1,151,38,Low
12369,34,Female,Divorced,57533.5,Full-time,West,Yes,11.1,1,2024-12-04,2024-11-05,Phone,Standard,Third-Party,New Hire,0.878,2582,0.613,65007.07,574,4.7,437,28,Low
18846,32,Female,Single,72900.88,Full-time,West,Yes,2.1,1,,2024-05-01,SMS,Standard,Third-Party,Yes,0.862,2582,0.613,65007.07,574,4.7,437,28,Low
18401,60,Female,Single,58120.13,Full-time,Northeast,Yes,2.5,1,2024-03-22,2024-02-25,Email,Standard,Direct,Yes,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
16360,42,Male,Single,57420.16,Part-time,Midwest,No,13.3,0,2024-04-23,2024-04-16,Unknown,Silver,Direct,Yes,0.135,2488,0.617,64921.46,595,4.4,469,18,High
10346,60,Male,Married,71510.18,Full-time,West,Yes,8.5,1,2024-03-03,2024-02-29,Email,Standard,Third-Party,New Hire,0.839,2582,0.613,65007.07,574,4.7,437,28,Low
16248,26,Male,Single,74154.45,Part-time,South,No,0.2,0,2024-10-27,2024-10-02,Email,Standard,Employer-Sponsored,New Hire,,2424,0.628,65200.49,481,3.3,324,17,Medium
14699,43,Other,Single,93747.55,Full-time,Midwest,Yes,2.4,1,2024-04-04,2024-03-30,SMS,Gold,Employer-Sponsored,Yes,,2488,0.617,64921.46,595,4.4,469,18,High
17846,35,Female,Single,102042.51,Full-time,West,No,9.0,1,2024-11-18,2024-10-28,Email,Premium,Direct,Yes,0.921,2582,0.613,65007.07,574,4.7,437,28,Low
11861,36,Male,Widowed,76294.18,Full-time,Northeast,Yes,4.9,1,2024-12-12,2024-11-16,Phone,Silver,Third-Party,No,0.945,2506,0.612,65008.32,455,3.1,151,38,Low
16313,22,Male,Married,60285.93,Part-time,West,Yes,7.7,0,,2024-10-25,Email,Silver,Third-Party,New Hire,0.187,2582,0.613,65007.07,574,4.7,437,28,Low
18679,23,Male,Single,69090.41,Part-time,Northeast,No,0.1,0,2024-01-26,2024-01-11,Email,Standard,Employer-Sponsored,New Hire,0.201,2506,0.612,65008.32,455,3.1,151,38,Low
15127,52,Male,Widowed,46339.85,Full-time,Midwest,Yes,1.3,1,2024-03-06,2024-02-26,Email,Basic,Direct,Yes,0.99,2488,0.617,64921.46,595,4.4,469,18,High
18775,29,Male,Married,47856.08,Full-time,Midwest,Yes,0.6,0,2024-04-14,2024-03-19,Email,Basic,Employer-Sponsored,New Hire,0.296,2488,0.617,64921.46,595,4.4,469,18,High
12182,51,Female,Married,54102.08,Full-time,Midwest,No,0.7,0,2024-10-20,2024-10-19,Phone,Basic,Employer-Sponsored,New Hire,,2488,0.617,64921.46,595,4.4,469,18,High
15059,34,Male,Married,75038.26,Full-time,Midwest,Yes,2.1,1,2024-07-16,2024-07-05,Email,Standard,Third-Party,New Hire,0.748,2488,0.617,64921.46,595,4.4,469,18,High
18805,61,Female,Single,71674.49,Full-time,Midwest,Yes,16.1,1,,2024-06-06,Phone,Silver,Direct,Yes,0.848,2488,0.617,64921.46,595,4.4,469,18,High
12039,31,Female,Married,80429.61,Full-time,Northeast,Yes,0.1,1,2024-09-02,2024-08-07,Email,Silver,Direct,New Hire,0.721,2506,0.612,65008.32,455,3.1,151,38,Low
16328,29,Other,Single,46676.37,Full-time,West,No,1.1,0,2024-11-22,2024-11-20,Email,Bronze,Direct,No,0.209,2582,0.613,65007.07,574,4.7,437,28,Low
15687,48,Female,Single,66617.06,Full-time,South,No,2.3,1,2024-03-15,2024-02-15,Phone,Standard,Third-Party,No,0.799,2424,0.628,65200.49,481,3.3,324,17,Medium
10836,24,Male,Single,65574.42,Full-time,South,Yes,11.3,1,2024-12-16,2024-12-09,Email,Standard,Direct,New Hire,0.971,2424,0.628,65200.49,481,3.3,324,17,Medium
14030,36,Female,Married,71730.43,Full-time,South,Yes,2.2,1,2024-08-22,2024-08-16,Unknown,Standard,Direct,Yes,0.874,2424,0.628,65200.49,481,3.3,324,17,Medium
19862,37,Male,Married,59044.36,Full-time,South,Yes,12.8,1,2024-11-13,2024-10-17,Phone,Standard,Direct,No,0.803,2424,0.628,65200.49,481,3.3,324,17,Medium
10572,43,Female,Married,67890.76,Full-time,Northeast,No,3.1,1,2024-08-08,2024-07-12,Email,Silver,Direct,Yes,0.796,2506,0.612,65008.32,455,3.1,151,38,Low
16941,56,Female,Single,64842.61,Contract,West,No,1.4,0,2024-08-08,2024-07-16,Email,Silver,Direct,New Hire,0.227,2582,0.613,65007.07,574,4.7,437,28,Low
11158,29,Male,Married,52683.8,Part-time,West,No,3.2,0,2024-03-13,2024-02-29,SMS,Basic,Third-Party,Yes,0.139,2582,0.613,65007.07,574,4.7,437,28,Low
12261,27,Female,Married,69387.1,Full-time,South,No,3.1,0,2024-04-15,2024-04-01,Unknown,Silver,Third-Party,No,,2424,0.628,65200.49,481,3.3,324,17,Medium
10883,36,Female,Married,52168.22,Full-time,Northeast,No,2.5,0,2024-08-22,2024-08-08,Email,Unknown,Employer-Sponsored,New Hire,0.231,2506,0.612,65008.32,455,3.1,151,38,Low
19855,61,Male,Widowed,88246.81,Full-time,Midwest,No,0.3,1,2024-11-09,2024-10-31,Email,Premium,Third-Party,New Hire,0.871,2488,0.617,64921.46,595,4.4,469,18,High
15710,51,Female,Single,88021.66,Full-time,West,No,2.0,1,2024-01-09,2023-12-19,Phone,Premium,Third-Party,No,0.872,2582,0.613,65007.07,574,4.7,437,28,Low
17789,40,Male,Married,77887.58,Part-time,Northeast,No,4.1,0,2024-07-27,2024-07-16,Email,Silver,Unknown,No,0.19,2506,0.612,65008.32,455,3.1,151,38,Low
13115,54,Male,Married,66682.7,Contract,South,Yes,5.9,1,2024-06-24,2024-06-02,Phone,Standard,Employer-Sponsored,Yes,0.88,2424,0.628,65200.49,481,3.3,324,17,Medium
14871,35,Female,Single,80562.64,Part-time,Northeast,Yes,5.6,1,2024-10-18,2024-09-22,None,Standard,Third-Party,Yes,0.898,2506,0.612,65008.32,455,3.1,151,38,Low
18011,63,Female,Divorced,79951.12,Part-time,West,Yes,3.0,1,2024-11-11,2024-10-25,Phone,Standard,Third-Party,New Hire,0.923,2582,0.613,65007.07,574,4.7,437,28,Low
11153,29,Female,Single,60934.54,Contract,Northeast,No,2.3,0,2024-08-31,2024-08-11,Email,Silver,Third-Party,Yes,0.23,2506,0.612,65008.32,455,3.1,151,38,Low
12739,42,Female,Single,89452.95,Full-time,South,No,5.0,1,2024-05-15,2024-05-03,Phone,Premium,Direct,Yes,0.99,2424,0.628,65200.49,481,3.3,324,17,Medium
11770,28,Female,Widowed,93651.84,Full-time,South,No,9.2,0,2024-09-02,2024-08-08,Email,Gold,Employer-Sponsored,No,0.112,2424,0.628,65200.49,481,3.3,324,17,Medium
12353,56,Female,Single,63389.05,Full-time,Northeast,Yes,4.0,1,2024-12-27,2024-12-05,Phone,Silver,Employer-Sponsored,New Hire,0.873,2506,0.612,65008.32,455,3.1,151,38,Low
12552,35,Female,Single,69573.27,Full-time,Midwest,Yes,6.2,1,2024-11-16,2024-10-24,Email,Standard,Third-Party,No,0.99,2488,0.617,64921.46,595,4.4,469,18,High
11407,46,Male,Married,37698.35,Full-time,Northeast,Yes,1.3,1,2024-05-15,2024-05-10,Email,Basic,Employer-Sponsored,New Hire,0.975,2506,0.612,65008.32,455,3.1,151,38,Low
14518,52,Other,Married,59911.7,Full-time,Northeast,Yes,3.1,1,2024-01-02,2023-12-29,Phone,Standard,Direct,Yes,0.907,2506,0.612,65008.32,455,3.1,151,38,Low
10921,30,Female,Married,71344.02,Full-time,Northeast,No,1.3,0,2024-07-30,2024-07-04,Email,Silver,Employer-Sponsored,New Hire,0.135,2506,0.612,65008.32,455,3.1,151,38,Low
10404,55,Female,Married,51239.12,Full-time,West,Yes,1.1,1,,2024-04-15,SMS,Unknown,Third-Party,Yes,0.745,2582,0.613,65007.07,574,4.7,437,28,Low
19818,37,Male,Widowed,56904.12,Full-time,Midwest,Yes,3.6,1,2024-08-14,2024-07-17,Phone,Silver,Third-Party,New Hire,0.99,2488,0.617,64921.46,595,4.4,469,18,High
17564,36,Female,Married,63077.03,Part-time,West,Yes,6.9,1,2024-11-17,2024-11-13,Email,Standard,Employer-Sponsored,Yes,0.857,2582,0.613,65007.07,574,4.7,437,28,Low
11649,36,Female,Widowed,66237.74,Full-time,West,Yes,0.3,1,2024-10-03,2024-09-24,Unknown,Silver,Third-Party,New Hire,0.985,2582,0.613,65007.07,574,4.7,437,28,Low
16097,25,Male,Married,92878.29,Full-time,West,No,8.8,0,2024-12-28,2024-12-14,Email,Gold,Employer-Sponsored,New Hire,0.024,2582,0.613,65007.07,574,4.7,437,28,Low
14495,42,Female,Married,80059.83,Part-time,West,Yes,3.8,1,2024-10-05,2024-09-22,Phone,Standard,Employer-Sponsored,No,0.99,2582,0.613,65007.07,574,4.7,437,28,Low
16031,36,Female,Single,46197.13,Part-time,West,No,6.1,0,2024-06-10,2024-05-23,Phone,Basic,Third-Party,No,0.151,2582,0.613,65007.07,574,4.7,437,28,Low
15891,44,Female,Married,69398.66,Full-time,South,Yes,6.2,1,2024-12-29,2024-12-09,Email,Silver,Employer-Sponsored,No,0.99,2424,0.628,65200.49,481,3.3,324,17,Medium
17843,60,Male,Single,67218.18,Full-time,Midwest,Yes,1.2,1,2024-09-12,2024-09-01,Email,Silver,Employer-Sponsored,Yes,0.851,2488,0.617,64921.46,595,4.4,469,18,High
19567,27,Female,Single,46020.07,Full-time,Midwest,No,7.3,0,2024-12-21,2024-11-26,Email,Bronze,Employer-Sponsored,No,,2488,0.617,64921.46,595,4.4,469,18,High
12558,52,Female,Married,54404.89,Full-time,Northeast,Yes,13.9,1,2024-09-17,2024-09-05,Email,Basic,Direct,Yes,,2506,0.612,65008.32,455,3.1,151,38,Low
10439,57,Male,Divorced,69592.52,Full-time,West,Yes,1.8,1,2024-11-12,2024-11-04,Email,Standard,Direct,New Hire,0.924,2582,0.613,65007.07,574,4.7,437,28,Low
14937,37,Female,Single,82887.8,Full-time,South,Yes,9.5,1,2024-04-01,2024-03-08,Unknown,Silver,Direct,New Hire,0.843,2424,0.628,65200.49,481,3.3,324,17,Medium
17157,29,Female,Divorced,50902.32,Full-time,South,No,7.6,0,2024-08-24,2024-07-26,SMS,Unknown,Third-Party,No,0.117,2424,0.628,65200.49,481,3.3,324,17,Medium
18771,37,Male,Married,64479.2,Part-time,West,Yes,6.2,1,2024-01-17,2023-12-21,Email,Standard,Direct,Yes,0.924,2582,0.613,65007.07,574,4.7,437,28,Low
10946,51,Female,Married,75101.8,Full-time,Northeast,No,0.8,1,2024-12-04,2024-11-29,Email,Standard,Third-Party,New Hire,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
18440,57,Female,Widowed,50182.72,Full-time,South,No,0.1,0,2024-06-04,2024-06-02,Phone,Unknown,Employer-Sponsored,New Hire,0.214,2424,0.628,65200.49,481,3.3,324,17,Medium
14574,41,Female,Divorced,51199.39,Full-time,Midwest,No,4.8,0,2024-04-17,2024-03-25,SMS,Basic,Direct,No,0.065,2488,0.617,64921.46,595,4.4,469,18,High
14533,51,Female,Divorced,53861.07,Contract,West,No,0.9,0,2024-08-11,2024-08-08,Email,Basic,Unknown,New Hire,0.094,2582,0.613,65007.07,574,4.7,437,28,Low
11461,24,Female,Married,82119.92,Contract,West,Yes,2.7,0,2024-02-12,2024-02-11,Email,Silver,Third-Party,No,,2582,0.613,65007.07,574,4.7,437,28,Low
15076,44,Female,Single,79739.75,Full-time,Midwest,Yes,1.7,1,2024-02-25,2024-02-10,Email,Standard,Employer-Sponsored,Yes,0.854,2488,0.617,64921.46,595,4.4,469,18,High
13836,25,Male,Married,68976.67,Full-time,Midwest,No,7.0,0,2024-01-14,2024-01-07,Email,Silver,Direct,New Hire,0.054,2488,0.617,64921.46,595,4.4,469,18,High
14487,33,Female,Married,43890.95,Full-time,Midwest,No,0.4,0,2024-02-08,2024-01-25,Unknown,Basic,Direct,New Hire,0.136,2488,0.617,64921.46,595,4.4,469,18,High
12980,62,Female,Married,75325.41,Contract,Midwest,Yes,9.7,1,,2024-02-03,Email,Silver,Third-Party,Yes,0.833,2488,0.617,64921.46,595,4.4,469,18,High
14477,36,Male,Divorced,67124.16,Full-time,Northeast,Yes,5.8,1,2024-12-10,2024-12-04,Email,Standard,Third-Party,Yes,0.964,2506,0.612,65008.32,455,3.1,151,38,Low
11091,28,Female,Divorced,52133.04,Full-time,Northeast,Yes,8.9,0,2024-03-08,2024-02-17,Email,Unknown,Employer-Sponsored,New Hire,0.139,2506,0.612,65008.32,455,3.1,151,38,Low
15336,28,Male,Married,85801.9,Full-time,Northeast,Yes,5.0,1,2024-06-17,2024-05-27,Email,Premium,Employer-Sponsored,New Hire,0.99,2506,0.612,65008.32,455,3.1,151,38,Low
13641,44,Female,Single,27331.81,Full-time,West,No,8.3,0,2024-09-19,2024-09-03,Email,Unknown,Unknown,No,0.047,2582,0.613,65007.07,574,4.7,437,28,Low
19738,38,Female,Married,35098.22,Full-time,Northeast,Yes,2.6,1,2024-12-19,2024-12-13,Email,Bronze,Direct,New Hire,0.92,2506,0.612,65008.32,455,3.1,151,38,Low
18744,38,Other,Married,66729.35,Full-time,Midwest,No,6.2,1,2024-08-13,2024-07-28,Phone,Silver,Employer-Sponsored,Yes,0.896,2488,0.617,64921.46,595,4.4,469,18,High
17273,23,Female,Married,56994.53,Full-time,Northeast,No,5.1,0,2024-10-12,2024-09-30,SMS,Silver,Direct,No,0.108,2506,0.612,65008.32,455,3.1,151,38,Low
13468,45,Male,Married,40865.72,Full-time,Midwest,Yes,1.7,1,2024-11-29,2024-11-10,Phone,Bronze,Employer-Sponsored,Yes,0.99,2488,0.617,64921.46,595,4.4,469,18,High
17001,25,Female,Married,61404.78,Part-time,West,No,1.4,0,2024-02-20,2024-02-09,Phone,Standard,Third-Party,No,0.262,2582,0.613,65007.07,574,4.7,437,28,Low
15110,53,Male,Married,42070.27,Full-time,Northeast,No,0.8,0,2024-01-06,2023-12-09,Phone,Basic,Direct,New Hire,0.108,2506,0.612,65008.32,455,3.1,151,38,Low
12451,53,Male,Married,33991.4,Full-time,West,Yes,2.1,1,2024-09-02,2024-08-22,SMS,Unknown,Third-Party,Yes,0.835,2582,0.613,65007.07,574,4.7,437,28,Low
11196,58,Female,Single,25502.85,Full-time,West,No,4.5,0,2024-09-20,2024-08-22,SMS,Basic,Direct,No,0.139,2582,0.613,65007.07,574,4.7,437,28,Low
12346,47,Female,Married,74902.82,Part-time,West,No,0.7,0,2024-03-28,2024-03-12,Email,Silver,Direct,New Hire,0.232,2582,0.613,65007.07,574,4.7,437,28,Low
10738,38,Male,Single,49680.98,Contract,South,Yes,1.5,0,2024-05-03,2024-04-26,Email,Unknown,Third-Party,New Hire,,2424,0.628,65200.49,481,3.3,324,17,Medium
11436,27,Female,Married,55198.66,Full-time,Northeast,Yes,3.5,0,2024-06-28,2024-06-08,Phone,Standard,Direct,No,0.067,2506,0.612,65008.32,455,3.1,151,38,Low
14573,63,Other,Single,55337.35,Full-time,Northeast,Yes,4.8,1,2024-04-18,2024-03-20,Phone,Silver,Direct,Yes,0.83,2506,0.612,65008.32,455,3.1,151,38,Low
12520,58,Male,Divorced,71180.16,Full-time,West,Yes,5.1,1,2024-08-31,2024-08-02,Unknown,Standard,Third-Party,New Hire,0.87,2582,0.613,65007.07,574,4.7,437,28,Low
18940,63,Female,Single,59087.96,Full-time,Midwest,Yes,0.7,1,2024-05-20,2024-05-10,Email,Standard,Employer-Sponsored,New Hire,0.797,2488,0.617,64921.46,595,4.4,469,18,High
11412,45,Female,Single,61774.24,Part-time,Midwest,Yes,6.2,1,2024-03-04,2024-02-12,Phone,Silver,Unknown,New Hire,,2488,0.617,64921.46,595,4.4,469,18,High
18279,49,Male,Single,40215.55,Full-time,Midwest,Yes,5.3,1,2024-12-01,2024-11-29,Email,Basic,Employer-Sponsored,Yes,0.988,2488,0.617,64921.46,595,4.4,469,18,High
